"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for","estimate","se","lcl","ucl"
29,541976.141405,4812761.61358,95439,7.60041,0.2954118,0.346555573796978,0.0598589250340332,0.240070567704768,0.470998606663701
30,542122.089727,4812708.33959,102297,8.14655,0.2756778,0.355557520958122,0.0597883783544367,0.248596734011881,0.479190372221352
31,537212.647714,4812679.11737,27566,2.19525,0,0.261503807231306,0.0637560100346114,0.156404870405851,0.403450239481299
32,537354.536641,4812278.43488,34450,2.74347,0,0.26933846043817,0.0632955374546435,0.164054114618736,0.409122153081243
33,542740.362006,4812252.64679,114531,9.12082,0.2521871,0.371941085861388,0.0599152295039606,0.263743660552933,0.494701120640147
34,542928.323228,4812150.91415,120233,9.57491,0.2460213,0.379711136350819,0.0600965157664583,0.27074092903739,0.502329408146847
35,544117.881214,4812808.66864,532787,42.4292,3.4152913,0.880859090193798,0.0875337899876303,0.590448913752983,0.974303299512158
36,544001.717198,4812074.16848,33647,2.67952,0.3799855,0.270377576434203,0.0632872410309716,0.165000452212529,0.410007941165383
37,544041.732566,4811929.61364,11658,0.9284,0.0333065,0.244132224932819,0.0647510514742276,0.139686529185384,0.391165206286033
38,543198.884159,4811828.84393,128541,10.2365,0.2297454,0.391096526187008,0.0605210354045912,0.280736422023207,0.513846693334659
39,537921.642205,4811720.65376,47500,3.78272,0,0.284590757411016,0.0624101429282956,0.179079007783426,0.420430769312421
40,543939.380753,4812008.6969,493446,39.2962,100,0.986651765443469,0.0137649578888637,0.905032523889319,0.998258785417341
41,544007.461526,4811955.36196,20806,1.65691,0,0.253955072986726,0.0641934227805637,0.149096768085097,0.398060237901411
42,543512.706789,4811627.97268,134822,10.7367,0.2186629,0.399792377513756,0.0609677736313484,0.288165420207671,0.522896552078602
43,538361.063084,4811466.44981,64592,5.14387,0.0049506,0.305360942453443,0.0613163633918795,0.19965283581941,0.436511993719828
44,538172.623705,4811423.04421,60862,4.84682,0.0053197,0.300763974525288,0.0615410145420314,0.19510063399757,0.432876826787717
45,537895.119963,4811627.97268,9453,0.752802,0.0008917,0.241609084261916,0.0648766751339268,0.137307984646102,0.389378710107067
46,538577.556951,4811314.56432,68971,5.49259,0.3370512,0.312677798222987,0.0609108393303818,0.206995565080455,0.442227086990836
47,544031.429349,4811569.53053,16841,1.34115,0,0.249594850113366,0.0644403983041715,0.144908250842255,0.394976619435156
48,538786.807187,4811231.82413,74606,5.94134,1.3396277,0.32553433118445,0.0600806560922344,0.22015291790258,0.452114655603156
49,543548.340978,4811569.30439,355431,28.3052,4.9437876,0.732108114763846,0.0991718304816193,0.503570152074667,0.880419485820232
50,541842.477877,4811029.08159,12767,1.01672,0.0262252,0.245294497545209,0.064685700937602,0.140793967385101,0.391973308639428
51,542138.666264,4810942.72553,23672,1.88515,0.2099082,0.258190417701859,0.0639944420879619,0.153128792394963,0.401187133241009
52,543443.393325,4811146.08123,305194,24.3045,5.5771756,0.674517793399518,0.09196388934738,0.476938182680344,0.824869428679899
53,539771.934184,4810855.38369,15071,1.2002,2.6539876,0.260854679339992,0.0645222981307308,0.154802694447546,0.40476649564047
54,539631.282205,4810747.90163,88372,7.03762,4.2021012,0.360532697037696,0.0575952678296095,0.256796261208652,0.479157466908088
55,539830.218591,4810683.57119,104440,8.31721,0,0.356768907149861,0.0599793085210934,0.249424910617187,0.480722105789523
56,543109.478721,4810897.89226,299340,23.8383,4.9572115,0.66335121261536,0.091542395851473,0.46874857911087,0.814828854428701
57,542247.543765,4810682.0376,29452,2.34545,0.1687149,0.264495144674942,0.0636097443426417,0.159279049148592,0.405676826682568
58,542637.617137,4810601.72236,268478,21.3806,5.5935998,0.625929485336691,0.0843228930873796,0.45237969532814,0.772177408893207
59,542841.94598,4810660.49719,293814,23.3983,5.061172,0.656725767095445,0.0903560195443473,0.465847233839233,0.807570095040915
60,543485.079165,4811055.25011,48366,3.85169,0.0309924,0.285787005995163,0.0623428870677827,0.180262046968928,0.4213349357889
61,542275.598519,4810623.52621,237630,18.924,100,0.943193036730042,0.0368923587239121,0.811545314537995,0.98461929811751
62,540040.840599,4810377.73276,111432,8.87403,3.6537328,0.388691412791359,0.0572892663487653,0.283863968497348,0.504935519689195
63,540365.178893,4810311.11288,139057,11.074,2.8812237,0.422674045451001,0.0590855838111618,0.312946773493039,0.540602202235681
64,541521.021695,4810305.55202,228233,18.1756,5.1465917,0.566636800092948,0.0746289479392137,0.418844685704693,0.703454511435142
65,543905.812371,4810442.53342,39511,3.14651,0.001694,0.27520082155097,0.0629515734721895,0.169811855444489,0.413424665736201
66,544173.209493,4810226.91789,30055,2.39347,0,0.264319523554994,0.063590870772093,0.159147133480931,0.405479025073302
67,542649.21805,4810569.80965,24197,1.92696,0,0.257723737148643,0.0639762783043539,0.152736879906667,0.400742587768252
68,540561.335378,4810191.22223,143677,11.4419,2.7806847,0.428622482144133,0.0595986225287985,0.317683443100632,0.547231524254197
69,540797.025321,4810316.15705,214721,17.0996,2.860935,0.532292571884712,0.0730536981479336,0.390364782091529,0.669180254491724
70,542669.529668,4810188.54505,19227,1.53117,0,0.252212769843959,0.0642927302319455,0.147420000708362,0.396825602636772
71,540042.871551,4810297.35855,25854,2.05892,0.0003884,0.259580477132493,0.0638684142613394,0.154536451186516,0.402070529966324
72,539464.436057,4810019.49968,18535,1.47606,0.0005448,0.251454333645804,0.06433584861207,0.146691177432488,0.396289529816988
73,544172.468618,4810183.34222,19435,1.54773,0,0.252441778178491,0.064279721456906,0.14764016595301,0.396987693222824
74,544097.356208,4809780.7221,10452,0.832358,0,0.242674946866804,0.0648196678293723,0.138316971264995,0.390121908266439
75,544175.890815,4809874.43566,15641,1.24559,0,0.248285185978453,0.0645134920925057,0.143655306387716,0.394054285203882
76,540563.883782,4810132.73742,68352,5.4433,0,0.310008648559389,0.061103098502203,0.204247215065461,0.440236998422758
77,540239.961649,4809636.29275,30622,2.43862,0,0.264963588925089,0.0635530143286719,0.159775521171047,0.405944575382496
78,540319.157104,4809554.76015,34248,2.72738,0.0037771,0.269125893911141,0.0633085612186657,0.163845137182613,0.408968362106505
79,539416.238905,4809398.25507,16088,1.28119,0,0.248772550908951,0.0644863564009992,0.144121276821604,0.394397311617191
80,540583.771437,4809026.38045,23734,1.89009,0,0.257207054576751,0.0640062142967533,0.152236793881057,0.400373853377307
81,540544.09049,4808810.36504,20161,1.60555,0,0.253242450525304,0.0642341326099232,0.148410468323388,0.3975548533243
82,540305.796297,4808382.81298,11820,0.941301,0,0.244145608894996,0.064740589562262,0.139711667581368,0.391149937800006
83,548503.412503,4812503.66317,9126,0.726761,0,0.241255210375706,0.0648951286496961,0.136973861395921,0.38913125523021
84,550114.752681,4812301.22996,10633,0.846773,0,0.242869194265467,0.0648092750221137,0.138500987922975,0.390257583103199
85,550230.763588,4812262.4631,319518,25.4452,0.5038781,0.663584170483663,0.100230140939008,0.44999901132733,0.826251468089303
86,553653.986653,4812318.67484,16618,1.3234,0,0.249351235422795,0.0644540361941312,0.144675001201528,0.3948049218755
87,550116.083657,4812270.49463,308571,24.5734,0.5069174,0.649190486369797,0.0981960809921669,0.442851089290243,0.811619010484683
88,556120.548064,4812085.22918,42901,3.41648,100,0.841959605289442,0.0786817013443212,0.625729019960094,0.944371576804088
89,550734.840217,4812045.35268,331162,26.3725,0.4934805,0.678526407513137,0.102148151430283,0.457395790095425,0.840887592786469
90,550784.046372,4811992.48978,15730,1.25268,0,0.248382197254241,0.0645080969039402,0.143748031657701,0.394122546740944
91,548831.139193,4811969.50673,15652,1.24647,0,0.248297225495361,0.0645128226974264,0.143666813241322,0.39406275627433
92,549936.274364,4812032.14977,305260,24.3098,0.5141498,0.644820805040467,0.0975309792207369,0.440705469964224,0.807056998248341
93,549131.495734,4811782.11856,23692,1.88674,0,0.257160142479068,0.0640089299614875,0.152191404430478,0.400340390079331
94,554500.575237,4811842.71086,25877,2.06075,0,0.259604302839645,0.0638669479969066,0.154559673901099,0.402087404687908
95,554687.501069,4811874.4736,29914,2.38224,1.1685038,0.270156697722065,0.0634423125995326,0.164589597118008,0.410188208514589
96,556123.064728,4811996.3699,15977,1.27235,8.6003628,0.293103942650518,0.0642114600558408,0.184256913914992,0.432184424810946
97,549747.052938,4811849.70619,31346,2.49628,0,0.265787567484621,0.0635045527138346,0.160580026945588,0.406540998801998
98,556138.585424,4811726.32529,11185,0.890732,0.0290507,0.243602509939079,0.064778469567148,0.139185297378934,0.390791784491291
99,549802.103031,4811792.04171,272686,21.7157,0.5541648,0.600427473700336,0.0901209475152547,0.418486275982881,0.758318659542836
100,551611.517056,4811531.37305,391904,31.2098,100,0.976111613988944,0.0206615498295864,0.877984940403803,0.995708781544718
101,551202.148412,4811394.79412,352196,28.0476,100,0.970066584182597,0.0240702348198719,0.864560816699239,0.993958718981621
102,551254.561325,4811391.34117,386683,30.794,93.1905136,0.970721691235745,0.0238740552222461,0.864689655803215,0.994220179604356
103,548130.347007,4811330.18711,11754,0.936045,0,0.24407451785817,0.0647444326799043,0.139644170143407,0.391100199288867
104,554436.208801,4811300.06863,484734,38.6024,2.4984815,0.84501743146938,0.0973326612877438,0.559562012490873,0.959015155021545
105,548168.446629,4811228.18125,79130,6.30162,0,0.323624964318701,0.060564289935314,0.217642702318822,0.451436589555733
106,554094.819161,4811340.91683,476535,37.9495,2.5116963,0.838692577901286,0.0984671241119367,0.55527268654374,0.955852463534592
107,552408.620033,4811194.11033,9463,0.753598,0.7856261,0.245409400605573,0.0649128230681321,0.140604531762849,0.392642742561886
108,549280.6482,4811228.8246,263149,20.9562,0.0020686,0.583486005320755,0.0882498726402216,0.407428021139756,0.740546105667247
109,552469.77408,4811089.86056,446488,35.5566,0,0.803337085213021,0.106300928669074,0.522117053559354,0.938545858704941
110,549037.730813,4811099.41099,85030,6.77147,0,0.33120911640047,0.0603310309232449,0.22503827065557,0.457875144481273
111,547525.645007,4811054.64881,17962,1.43043,0,0.250822604709673,0.0643713913175623,0.14608503749034,0.395842860320713
112,548113.548068,4811244.25748,62953,5.01334,0,0.303307762420498,0.0614159768995912,0.197619157482271,0.434884446041419
113,551881.688024,4811095.59186,397222,31.6333,1.0388583,0.758950065325732,0.106598839944506,0.501223601832353,0.907959354296495
114,551059.100676,4811379.29335,33461,2.66471,0.0482932,0.26845238031675,0.0633545440501054,0.163176830673219,0.408492881694278
115,553611.354428,4811136.12583,466907,37.1827,0,0.821490632711679,0.10419725715106,0.533408500673048,0.948783821446602
116,552457.257971,4811038.85847,432848,34.4704,0,0.790453757429893,0.107309032831054,0.514466973099997,0.930696729453604
117,552260.954449,4810976.52682,411673,32.7841,1.3609451,0.775517240360752,0.10594108124767,0.511750977038935,0.919268546874008
118,552915.927758,4810968.53742,450098,35.8441,0,0.806645271501193,0.105979005620926,0.524127123297792,0.940482998709379
119,553574.761206,4810962.66124,463749,36.9312,100,0.984165048986978,0.0155382260755782,0.898017898314859,0.99772558496802
120,552113.068396,4810946.12137,402279,32.036,1.3779875,0.765906756869055,0.106060569158943,0.506482218843507,0.912516145287564
121,553128.054253,4811033.0479,454922,36.2283,1.8763177,0.818424314201134,0.102195102834684,0.539382534202031,0.945502390960382
122,549133.121935,4811037.4312,175927,14.0102,0.0026775,0.457096110441941,0.0667391983405498,0.332001730081314,0.587846048961261
123,554478.711091,4811257.49388,303041,24.1331,0.0793804,0.639224528192306,0.0975647053696583,0.436056303975736,0.802371541246099
124,547068.15821,4810635.43347,18103,1.44166,0,0.250977320779988,0.0643626637293978,0.146233479457871,0.395952131591018
125,550489.557148,4810954.52003,21563,1.7172,0,0.254793285577785,0.0641453850329579,0.149904857251912,0.398655418302681
126,547146.988317,4810574.95061,16878,1.3441,0,0.249635353578458,0.0644381290694764,0.144947039159028,0.395005171939702
127,547653.836005,4810986.78654,41699,3.32075,0,0.277746809435205,0.0628030501647079,0.17232008746489,0.415309444148721
128,552285.49446,4810909.59897,20559,1.63724,0,0.253681994601554,0.0642090374110111,0.148833698554174,0.397866506621771
129,552084.23818,4810864.04002,8849,0.704701,0,0.240959333248197,0.0649107415336424,0.136694367864339,0.388925014082951
130,548866.172929,4810831.40992,167733,13.3576,0,0.445234191663,0.0652687288810635,0.323473037158235,0.573945032279111
131,554527.64728,4810685.73467,294863,23.4818,0,0.627656787083955,0.0959013879525426,0.429938365234601,0.790254065815617
132,550465.210973,4810524.2671,14503,1.15496,0,0.247047347722429,0.0645820528513609,0.142473363781242,0.393184101227406
133,546955.686462,4810458.78311,12210,0.972359,0,0.24456597590699,0.0647178234097558,0.140110946644628,0.391444139395593
134,552382.809483,4810237.22398,14108,1.12351,0,0.246618769242548,0.0646056659500605,0.142064665834526,0.392883162937028
135,548740.469637,4810023.21416,155775,12.4053,0.0005509,0.428068353486212,0.0634263969341186,0.310560675385446,0.554291656444187
136,552102.783078,4809983.96932,9398,0.748422,0,0.241545976988581,0.0648797467948606,0.137248667497074,0.38933400518657
137,548508.447824,4809721.97511,148639,11.8371,0.0005796,0.417903429897006,0.0625123994497615,0.302577756438189,0.542963977918046
138,554571.206511,4809868.37615,12854,1.02364,0.0038735,0.245279927121465,0.0646801028476638,0.140788294375037,0.391946969173123
139,548511.952803,4809586.63284,113430,9.03314,0,0.368900453749348,0.0600821382576264,0.2606205734406,0.492218644300866
140,554454.587918,4809863.84946,271424,21.6152,0.0007117,0.595167815413404,0.0903542665201103,0.413474412750755,0.754055900954565
141,548469.531314,4809540.51499,33458,2.66447,0,0.268200371976083,0.0633625341878416,0.162939430587356,0.408292914479668
142,553601.711934,4809414.84155,11763,0.936762,0,0.244084214941773,0.0647439085818687,0.139653376586999,0.391106983465975
143,554432.877108,4809309.72282,22051,1.75606,0.0024003,0.255346485224419,0.0641141397345436,0.150437947277298,0.399050006733067
144,547812.382386,4809272.05889,24604,1.95937,0,0.25817847813339,0.0639498928666443,0.1531772751986,0.401067382688653
145,554516.02799,4809269.38172,243709,19.4081,0.0005416,0.555663738670032,0.0831417319355913,0.392594961686672,0.707563702147174
146,554553.538587,4809160.22253,19246,1.53268,0.0034587,0.25225074793091,0.0642914235196519,0.147455397514683,0.396854592724475
147,554532.091039,4809149.29668,224195,17.8541,0.0002182,0.52738807685626,0.0779705026425839,0.3767290638216,0.673218720701066
148,548688.943231,4809320.22348,25281,2.01328,0,0.258936040991122,0.0639058616888918,0.153911474680045,0.401609024742121
149,549518.89328,4809006.38438,9273,0.738467,0,0.241412316317816,0.0648868223145374,0.13712232640369,0.389240795538257
150,547613.338017,4809152.75751,18486,1.47216,0,0.251397840323402,0.0643389075124551,0.146637112029174,0.396249259272017
151,554853.24333,4808997.3327,14340,1.14198,6.81e-05,0.24687073670619,0.064591810251192,0.14230488785928,0.393060114848099
152,554396.348999,4809022.18925,165808,13.2043,0.0003037,0.44246230026839,0.0649466279543317,0.321436033711365,0.570730077517803
153,548576.481786,4809332.80404,87091,6.9356,0,0.333879498502756,0.0602617252185944,0.227627797800018,0.460177982966831
154,548464.720636,4808619.72064,64980,5.17477,0,0.305814049935686,0.0612957250583978,0.200099984980785,0.436874712992382
155,554517.508224,4808973.17287,57867,4.60831,0,0.297070896071544,0.0617301829050788,0.191440183112278,0.429990188954148
156,548472.752161,4808586.94495,62325,4.96333,0,0.302533687380007,0.0614538490971937,0.196852617188225,0.434272514557963
157,548408.95169,4808567.06954,16762,1.33486,0.0048303,0.249532215438645,0.0644451699441757,0.144846635037551,0.394935629395255
158,554262.724016,4808612.23897,158010,12.5833,0,0.431262190185354,0.0637421288375515,0.313015504198344,0.557902161366978
159,554532.091039,4808473.87374,50884,4.05221,0,0.288629730907314,0.062183927759288,0.183076350223405,0.423492033141151
160,548624.555863,4808320.06931,57721,4.59669,0,0.296893060794651,0.0617394289160391,0.191263938677662,0.429851826692927
161,552302.878148,4808181.16183,15078,1.20076,0,0.247672372350161,0.0645475000826154,0.143069883725701,0.393623297738857
162,552619.247446,4808192.26507,74282,5.91554,0,0.317461414647029,0.0607905276874663,0.211594615574606,0.446311428217117
163,553489.681724,4808038.62981,149452,11.9018,0,0.419053871661993,0.0626098012212197,0.303492554767879,0.544235123507439
164,555105.89883,4807938.82586,43380,3.45462,0,0.279719603547504,0.0626887879769566,0.174266051549608,0.416777484428838
165,551993.056312,4807826.38452,50161,3.99464,0,0.287764044926701,0.0622319851433457,0.182219198622117,0.422833374772993
166,552327.672329,4808114.57198,57819,4.60449,0,0.29701242707894,0.0617332211819938,0.191382237293136,0.429944690907175
167,551388.895854,4807799.61277,11963,0.952689,0,0.244299687546627,0.0647322532126931,0.139857984798848,0.391257754131078
168,551657.697736,4807807.6443,44518,3.54525,0,0.281060039671744,0.062611573146344,0.175589412544032,0.417778694287773
169,555191.791564,4807872.3426,23130,1.84199,0,0.256534017654384,0.0640451361973229,0.151585855720959,0.399894012788426
170,553130.719586,4807714.80918,83189,6.62486,0,0.328832931662234,0.060398448972323,0.222727396870152,0.455841846114249
171,553325.577613,4807710.37361,90229,7.1855,0,0.337965847389698,0.0601694157272877,0.231573929940319,0.463738919895676
172,553455.19009,4807960.24326,128531,10.2357,0,0.389649243872449,0.0607083369074401,0.279065582410222,0.512879068523802
173,548907.52402,4807726.91349,34914,2.78042,0,0.269871814293103,0.0632641483595148,0.164576875324375,0.409511416937571
174,551408.720483,4807771.57899,31921,2.54207,0,0.266443083657592,0.063465980487754,0.16122050967567,0.407016153615602
175,548994.416064,4807559.65811,29325,2.33533,0,0.263491634604979,0.06363949348493,0.158339999423563,0.404881423540834
176,555155.667887,4807839.8433,19890,1.58397,0,0.252943421584041,0.0642511779025945,0.148122682590759,0.397342952541612
177,551399.796567,4807489.33119,25689,2.04578,0,0.25939344090088,0.0638792337914836,0.154355087697271,0.401936397995923
178,553541.815312,4807877.13866,19986,1.59161,0,0.253049260557742,0.0642451474284899,0.148224528649245,0.397417941851055
179,549403.282793,4807438.57681,20176,1.60674,0,0.25325894687538,0.0642331916326665,0.148426347834303,0.397566546016483
180,553336.286312,4807630.97119,37086,2.95339,0,0.272377380374794,0.0631168488138443,0.167035719086485,0.411345745079887
181,548892.176207,4807628.38905,11781,0.938195,0,0.244103596403362,0.0647428609671854,0.139671777829567,0.391120543373234
182,555138.509371,4807153.82725,9622,0.76626,0,0.241785604783827,0.0648670417401369,0.137475245795456,0.389501149771115
183,554014.503918,4807131.55436,9638,0.767534,0,0.241802725325554,0.0648661330302552,0.137491437577336,0.389513093315935
184,553163.501646,4807026.46236,25150,2.00285,0,0.258789362082151,0.0639143940410904,0.153769267599478,0.40150409747069
185,549615.01791,4807023.22757,9691,0.771755,0,0.241859454786829,0.0648631210641876,0.137545092984064,0.389552671062247
186,551346.88773,4807115.39842,9917,0.789753,0,0.242101446302395,0.0648502569258278,0.137774030202077,0.389721528751576
187,551369.97962,4807118.34997,12603,1.00366,0,0.244990126854088,0.0646947813339667,0.140514098018336,0.391741151775967
188,553100.954521,4806652.81278,17775,1.41553,0,0.25061742490407,0.0643829548762336,0.145888229173027,0.395697987071189
189,545501.088175,4816525.43267,9975,0.794372,9.7700539,0.292198725891113,0.0650337582730663,0.182270985643739,0.433294540775783
190,551238.271885,4816493.31328,9132,0.727238,35.1964073,0.444457470337978,0.0704603141089244,0.31380475357578,0.583269501751058
191,547137.101319,4816375.49593,65794,5.23959,0,0.306823669088263,0.0612483451829215,0.201098807289364,0.437680380523294
192,543287.959417,4816424.57865,59845,4.76583,0.0023886,0.299500809853165,0.0616051096181054,0.193848548500138,0.431886666467328
193,539984.624922,4816420.11551,140834,11.2155,0.0016527,0.406869411320575,0.0616755047385785,0.293628197219417,0.530956048909751
194,544465.967651,4816339.80026,18964,1.51022,1.9580559,0.26171958355471,0.0642282555444695,0.155966173577097,0.404789790709904
195,543893.881409,4816369.27774,10168,0.809742,96.8740997,0.802161054871959,0.0917237719069887,0.566367867509186,0.926400265157682
196,539218.6514,4816279.07326,25859,2.05931,0,0.259584014695214,0.0638681303551442,0.154539987395434,0.402072873002655
197,539673.536838,4816070.27458,31767,2.52981,0,0.266267472220371,0.0634763152165827,0.161048886410514,0.40688880194482
198,547283.153679,4816053.0721,71557,5.69853,1.4797883,0.32244089742053,0.0601975896112807,0.217104256788502,0.449539368396316
199,539717.01433,4816039.8056,103735,8.26107,0,0.355825095894645,0.0599790374077956,0.248542486975459,0.479845656430666
200,539673.660402,4816000.69146,78767,6.27271,0.0017559,0.323171339859725,0.0605792590948298,0.217199550279996,0.451054814062695
201,551679.804097,4815918.20498,17647,1.40534,0,0.250477168280043,0.064390852385124,0.145753728681783,0.395598979913445
202,539501.071714,4815964.9958,75309,5.99733,0.0018839,0.318772631725553,0.0607392572674023,0.212884560303365,0.447392626881773
203,550851.5666,4815833.07261,72262,5.75468,0.200197,0.316045350131157,0.0607939371269757,0.210280680292508,0.44502875192198
204,551167.349521,4815748.27341,113716,9.05592,100,0.889560832194636,0.0589682543821183,0.712965168647295,0.963126693953512
205,550432.877578,4815789.4114,65801,5.24015,0.2286176,0.30810856140575,0.0611467967358308,0.20243202129545,0.438613549086164
206,552336.807734,4815777.63336,192129,15.3004,85.8409958,0.897781381322259,0.0505089948856377,0.74914813560636,0.962728817770679
207,539272.669816,4815784.66759,70340,5.60162,0.0020855,0.312508233186246,0.0609933372336932,0.206715660802881,0.442258611404271
208,544187.231664,4815998.04909,13879,1.10527,1.3199859,0.252851635657427,0.0646273692828497,0.147549637508101,0.398199842933894
209,538329.754229,4815517.24067,34573,2.75327,0,0.269479853423853,0.0632872154427499,0.164192676391816,0.409225307090006
210,538162.395358,4815529.7243,31792,2.5318,0,0.266295971839716,0.0634746380745905,0.161076736846765,0.406909466740906
211,545608.175165,4815615.53978,35596,2.83473,1.1347011,0.276568871698055,0.0630073139250782,0.170970678654882,0.414758660549912
212,537906.690951,4815474.18042,27327,2.17622,0,0.261234507586922,0.0637717647611306,0.156143030401183,0.403256746155694
213,538967.076066,4815599.11525,41014,3.2662,0,0.276945385769412,0.0628496539650509,0.171530189126805,0.414714907463358
214,550874.173036,4815767.78214,35455,2.8235,0.2602143,0.271842683510802,0.063180660056509,0.166466057796593,0.411031175812667
215,537718.159415,4815444.22211,20897,1.66416,0,0.254055773553277,0.064187660249073,0.149193802095968,0.398131699410687
216,542377.717619,4816169.22996,45693,3.63882,0,0.282448055902444,0.0625320257587277,0.176960638820257,0.418818691233195
217,549501.521579,4815688.35441,53704,4.27679,0.3168686,0.293741858324121,0.0618901810886347,0.188163227186522,0.427374942794763
218,552861.035659,4815339.2844,10994,0.875521,0,0.24325689929665,0.0647884837898706,0.138868453310364,0.390528479582454
219,541686.241451,4815340.32169,31913,2.54143,0,0.266433914518379,0.063466520112999,0.161211548057146,0.407009503123053
220,539663.368243,4815922.1184,24110,1.92003,0,0.257626571009545,0.0639819115957326,0.152642810649476,0.400673219895699
221,541366.167732,4815193.51526,11849,0.94361,0,0.24417684415045,0.0647389003673261,0.139741326410139,0.391171792958353
222,545294.873517,4815617.44537,31568,2.51396,1.2743927,0.27261478168041,0.0632979845957388,0.167000548870139,0.411987050399461
223,550783.586969,4815452.11986,29824,2.37507,0.2177166,0.26516797347583,0.0635780195073662,0.159924976936271,0.406182248214374
224,537389.839562,4815360.42703,14044,1.11841,0,0.246549317171533,0.0646094862885928,0.141998461289758,0.392834411678829
225,548785.089216,4815327.36358,45342,3.61087,0.1099404,0.282616978954439,0.0625264345842733,0.17712185670751,0.418955041123879
226,547467.286688,4815728.00371,11888,0.946716,2.7202239,0.257620014857598,0.0647858122530022,0.151574464115627,0.402647533925587
227,541431.782536,4815172.05272,16496,1.31368,0,0.249217897942358,0.0644614927141669,0.144547372518917,0.394710972376112
228,538939.050556,4815530.70615,27975,2.22782,0.0040229,0.261985522000382,0.063728551451288,0.156872439451479,0.403798399612469
229,547703.569142,4815605.50535,13813,1.10002,0.5146562,0.2488121279946,0.0646284610834429,0.143972523364391,0.394786696853368
230,553236.450196,4815000.37636,16949,1.34976,100,0.820742613837684,0.0877406429953768,0.587228661975822,0.936449053968102
231,550476.699469,4815030.97872,24866,1.98024,0.0130032,0.258536919777533,0.0639317658767367,0.153520998745295,0.401330194275016
232,539649.639351,4815131.67867,16813,1.33892,0,0.249564235138219,0.0644421131883549,0.144878933831368,0.394955038967972
233,548837.325669,4814989.46081,40734,3.2439,0.1359533,0.277331912709322,0.0628379496475542,0.17189609613986,0.415027127693632
234,543823.052215,4815090.11227,10450,0.832199,0.0011069,0.24267813786434,0.064819828437382,0.13831957273305,0.390124977288646
235,538609.433018,4814849.63521,13600,1.08305,0.0019456,0.246077607216088,0.0646359335669932,0.141548298255,0.39250479821211
236,552938.335434,4814362.24656,31848,2.53626,3.6898081,0.285683620390358,0.0628702031158798,0.179421142609013,0.422478339017994
237,541440.706452,4814713.22128,8807,0.701357,0,0.240914503879251,0.0649131036100676,0.136652033411436,0.388893772159962
238,550340.603027,4814624.12907,19620,1.56246,0.0001719,0.252646446007896,0.0642681254982883,0.147836935145549,0.397132707999278
239,552771.258233,4814430.08227,23613,1.88045,1.0207361,0.26221578103284,0.0639339392849883,0.156803090372133,0.404498089896524
240,543961.681335,4814960.6477,11073,0.881813,3.2032361,0.259134716773443,0.0648592538968358,0.152824337695484,0.404121178257737
241,553618.146028,4814181.08977,42121,3.35436,3.3978119,0.296477718664649,0.0619140644412313,0.190630409384203,0.429881211204924
242,553806.212838,4814112.95924,56515,4.50064,5.3147216,0.325227509651993,0.0597769343368829,0.220333742345798,0.451161542957025
243,554514.682895,4814152.5615,11006,0.876477,8.6027889,0.287140853007714,0.0648842244288048,0.177907000072638,0.428486377731565
244,553686.241287,4814069.96848,13762,1.09595,12.6231117,0.312634967385738,0.0644470126513854,0.201712686464558,0.45015753491249
245,552383.066255,4814187.8622,15289,1.21756,2.4348257,0.259993189614006,0.0645086065090856,0.154053089353073,0.403994512328952
246,548847.556627,4814520.3516,32836,2.61494,0.0172003,0.267576749524395,0.063401775401262,0.162325671666227,0.40784542183534
247,548658.369611,4813878.58427,10020,0.797956,0,0.242211794121803,0.0648443823551262,0.137878456796574,0.389798544372244
248,555381.463548,4813753.46516,11494,0.915339,97.7624893,0.807039323181212,0.0908376928820361,0.571411179090936,0.9291799909789
249,548504.713162,4813824.05534,12775,1.01735,0,0.245175792265259,0.0646846729181961,0.140690658613223,0.391871216268247
250,563666.970576,4816606.68331,80046,6.37457,100,0.868723030796471,0.0674967394105279,0.674740957071729,0.954770568504747
251,570611.040556,4816487.70999,11566,0.921073,39.2013168,0.474050232128382,0.0719522297600185,0.338606330547535,0.613423604952377
252,569627.029617,4816339.80026,52195,4.15662,28.1590443,0.461029908442505,0.056431507790179,0.354042670337666,0.571732121871061
253,568587.25854,4816394.43953,9497,0.756306,49.6517029,0.5394155106675,0.0796267582040381,0.38457456638531,0.68700531023436
254,571175.194143,4816591.26387,15513,1.2354,100,0.819505982816401,0.0882733055188259,0.585000709290983,0.935996375285985
255,565464.857052,4816285.00231,53332,4.24716,23.5893612,0.433065197593916,0.0556776768732836,0.328753903775933,0.543667051624814
256,569426.797028,4816455.35091,49292,3.92543,24.3450699,0.432139260857952,0.0566205580344315,0.326214757460312,0.544655417318396
257,557456.458271,4816250.56111,136399,10.8623,2.7343314,0.417954863624341,0.0589906254014906,0.308647572833117,0.535962922301303
258,557455.227142,4816293.55244,57946,4.6146,0,0.297167185384781,0.0617251828478194,0.191535610554993,0.430065132404022
259,556826.521686,4816267.42467,121482,9.67437,17.7275925,0.493700522844749,0.0485882471821931,0.399827340279709,0.588019984146102
260,557378.589292,4816250.56111,133681,10.6459,3.2265382,0.417235162785271,0.058385576501379,0.309007475642685,0.53407113364632
261,558582.681634,4816223.53756,31676,2.52256,0,0.266163658414571,0.0634824242396609,0.160947443680551,0.406813537552966
