"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for"
4122,639523.46582,4773276.42356,11320,0.901483,100
4123,640186.37598,4773439.99627,20657,1.64505,63.7910233
4124,637264.827122,4772863.58423,42729,3.40278,25.7003136
4125,636881.540273,4772738.63082,12421,0.989162,34.9871712
4126,645555.119443,4772228.8841,283098,22.5449,86.6088943
4127,645786.806891,4772362.74284,290258,23.1151,0
4128,638023.772699,4772742.72214,29697,2.36496,44.9775543
4129,637955.907589,4772115.92416,17254,1.37404,35.5160789
4130,645301.762356,4772318.16393,242540,19.315,84.5462723
4131,642491.460115,4771916.54705,9598,0.764349,99.1223679
4132,643426.797009,4771882.99935,161708,12.8778,83.5701828
4133,641953.153254,4771886.20182,102267,8.14416,81.1557159
4134,642437.938949,4771890.9084,110478,8.79806,79.2040482
4135,643927.639136,4771817.87152,170587,13.5849,84.0755768
4136,643059.118172,4771899.71953,153257,12.2048,82.6984329
4137,642737.761274,4771782.68831,121515,9.677,80.9734192
4138,637006.921543,4772663.90728,27389,2.18116,21.1943207
4139,644594.153684,4771958.82654,232585,18.5222,85.1492233
4140,647648.185856,4771866.96014,29406,2.34178,79.0040359
4141,636683.587461,4771749.72972,13732,1.09357,0
4142,641720.540349,4771843.33229,93885,7.47665,100
4143,643985.423756,4771759.59161,55621,4.42945,95.2837219
4144,645301.63625,4772135.50847,40370,3.21492,99.2821732
4145,637910.497653,4771948.72055,9802,0.780595,100
4146,642683.936186,4771650.23372,29898,2.38097,88.7219391
4147,641498.300452,4771459.12648,87368,6.95766,78.1206284
4148,641165.46634,4771242.55613,56274,4.48145,77.9127274
4149,643939.737128,4771420.0089,44109,3.51268,97.0041275
4150,640649.893936,4771149.72316,46370,3.69273,100
4151,645431.098128,4771026.18193,20701,1.64855,99.4290009
4152,647303.382062,4771645.65407,22601,1.79986,78.940094
4153,639807.88896,4770719.4144,19319,1.53849,100
4154,640220.975621,4770923.98065,34883,2.77795,100
4155,644013.746751,4770981.47069,39043,3.10924,97.870163
4156,643791.010117,4771416.80776,9861,0.785293,99.0424652
4157,639339.002192,4770735.60522,9989,0.795487,33.2224693
4158,645478.025304,4770866.20601,17520,1.39523,99.3394089
4159,639856.934257,4770680.94222,11593,0.923223,93.9017105
4160,643784.006566,4770594.52014,14956,1.19104,98.6274109
4161,641251.674287,4771145.38019,28594,2.27712,77.3668518
4162,645522.551988,4770984.03039,10646,0.847808,99.0706253
4163,647166.443574,4770846.34739,11403,0.908092,61.2770576
4164,643689.41507,4770600.47274,21186,1.68717,97.0586395
4165,645262.019621,4770479.13034,11446,0.911517,99.1714401
4166,641280.839981,4770240.97581,17677,1.40773,100
4167,642254.184077,4770232.32588,13064,1.04037,75.4742355
4168,643455.050328,4769938.56805,10550,0.840163,97.0065689
4169,647911.357889,4790903.89485,9257,0.737193,20.9007587
4170,647955.735227,4790888.16543,8944,0.712267,38.5591049
4171,648279.492223,4790572.52602,20214,1.60977,35.8998985
4172,648396.876853,4790503.92464,28617,2.27895,100
4173,648787.641309,4790402.46704,35113,2.79627,61.0172691
4174,648871.267697,4790367.63551,39040,3.109,64.940918
4175,648923.918801,4790322.12353,48972,3.89995,71.597435
4176,649161.294963,4790230.9428,55287,4.40285,73.8449097
4177,644983.892177,4790109.15599,12741,1.01465,60.2848053
4178,648788.197295,4790292.93799,9754,0.776772,97.7154922
4179,649662.66914,4789861.45194,64349,5.12451,77.2294998
4180,645263.969369,4789645.94224,18878,1.50337,60.246273
4181,645528.986925,4789532.35698,23514,1.87257,67.7134857
4182,645553.154464,4789626.63349,9422,0.750333,35.2837868
4183,650097.023602,4789505.33948,72281,5.75619,100
4184,650150.064842,4789436.87108,75500,6.01254,79.493576
4185,650219.565501,4789587.93292,17610,1.40239,96.4425888
4186,645975.456996,4789557.59587,14218,1.13227,95.6040878
4187,650292.018314,4789322.27536,93950,7.48183,82.0943832
4188,650859.563086,4789263.73147,12560,1.00023,67.5932617
4189,650869.585482,4789166.47643,102709,8.17936,83.2730484
4190,651156.567538,4789055.45994,118053,9.4013,79.8121719
4191,651297.320679,4788970.15028,128117,10.2028,79.9722061
4192,645840.047391,4788997.30332,35942,2.86229,59.6462746
4193,645895.141753,4788994.06471,18442,1.46865,95.167717
4194,645949.930694,4788786.55298,56112,4.46855,0
4195,646702.654483,4788840.85516,19467,1.55028,78.594841
4196,651789.331391,4788539.54294,140618,11.1983,75.7541504
4197,651956.595308,4788373.81277,148742,11.8453,72.3998032
4198,649012.87707,4788289.11505,11667,0.929116,91.0831451
4199,646145.011398,4788296.85142,68354,5.44346,71.6947937
4200,645639.124322,4788086.68261,10559,0.840879,98.3845062
4201,646123.581946,4788207.0211,19937,1.58771,98.2544937
4202,650640.418604,4787951.58272,11332,0.902438,94.3404312
4203,646476.315541,4787883.2113,91145,7.25845,77.6670074
4204,646539.343877,4787911.56465,32850,2.61605,85.823761
4205,646526.954997,4787795.76295,128906,10.2656,80.5346985
4206,647189.449022,4787658.67411,11780,0.938115,99.3986282
4207,648857.881823,4787641.17647,21941,1.7473,95.1278992
4208,647107.026185,4787560.17157,131287,10.4552,80.8577499
4209,647178.955527,4787528.32281,15419,1.22791,75.7138062
4210,647463.646431,4787453.08458,148962,11.8628,79.8327637
4211,647622.229252,4787380.45415,175904,14.0083,81.3709488
4212,651044.241212,4787248.59377,21367,1.70159,70.0243378
4213,647456.827031,4787366.38693,26163,2.08352,91.5294724
4214,648122.223952,4786975.86925,186523,14.854,79.5344925
4215,648324.047262,4786765.94306,194277,15.4715,79.987381
4216,648500.418687,4786766.24696,197834,15.7548,78.5704956
4217,648838.869288,4787028.09949,205285,16.3481,77.4945297
4218,649535.476538,4786747.47234,242492,19.3112,77.1634674
4219,649674.209461,4786717.07219,250729,19.9671,77.8661194
4220,646692.250949,4787033.12821,14746,1.17432,96.5163193
4221,650004.943614,4786551.54334,254753,20.2876,77.8314743
4222,650212.663584,4786434.10472,258145,20.5577,0
4223,650262.214459,4785659.55941,271595,21.6288,73.4578247
4224,647875.368016,4785552.73203,11257,0.896466,98.4551086
4225,647938.344086,4785469.46348,18779,1.49549,100
4226,648950.155642,4785429.31876,41668,3.31828,77.2843323
4227,649095.257986,4785406.83067,63909,5.08947,78.9869385
4228,650009.573604,4785387.95801,280873,22.3677,71.264122
4229,647674.727157,4785338.11652,12784,1.01807,73.0362701
4230,649416.710311,4785311.34477,70737,5.63323,71.3253708
4231,649711.999603,4785292.46568,75081,5.97917,0
4232,649814.454914,4785254.28473,77715,6.18893,68.5872345
4233,649839.51257,4785266.83987,288708,22.9916,69.440979
4234,648988.175645,4785241.15208,22179,1.76625,82.4318466
4235,649402.240692,4783588.80713,13362,1.0641,79.4479599
4236,649567.572351,4783593.73018,378658,30.1549,67.1622696
4237,647580.247343,4782763.38945,13003,1.03551,100
4238,647451.611628,4781309.72195,36124,2.87678,84.6521759
4239,647644.348603,4780670.78918,45297,3.60728,87.8282471
4240,648426.909696,4780162.24531,53528,4.26277,88.0257263
4241,635778.692865,4769475.41044,10990,0.875203,0
4242,636043.138629,4768927.71687,21873,1.74188,0.1812636
4243,636200.074129,4768787.94756,28632,2.28015,5.6658239
4244,638090.289383,4768859.92382,15243,1.2139,7.172637
4245,638236.741702,4768844.19964,9321,0.74229,19.9282436
4246,638221.466494,4768706.61451,24582,1.95762,12.089345
4247,637823.732011,4768769.411,19268,1.53443,2.3785057
4248,638182.564275,4768719.14126,133299,10.6154,0
4249,637857.065862,4768620.13645,113027,9.00105,100
4250,636398.895894,4768412.44653,34463,2.74451,4.7199721
4251,636721.671264,4768328.81784,88372,7.03762,4.2913833
4252,636348.255396,4768338.05678,52461,4.1778,4.1176291
4253,637891.44818,4768426.68916,109893,8.75147,6.1869903
4254,635034.76637,4768148.08326,10802,0.860231,0
4255,635419.572989,4768187.18156,41059,3.26979,4.6719913
4256,643928.878764,4768147.69334,8973,0.714576,95.7587509
4257,643972.576098,4768153.59735,9426,0.750652,73.1412125
4258,646600.131107,4768087.05553,16785,1.33669,99.2479019
4259,647641.869513,4767883.45216,18921,1.5068,72.7124939
4260,634463.605519,4767888.94759,16111,1.28302,0
4261,635035.50688,4768086.42279,27062,2.15512,0
4262,638850.395677,4767732.60151,167760,13.3598,8.107667
4263,638830.955501,4767605.11064,13573,1.0809,61.4024277
4264,647698.219285,4767473.33658,23099,1.83952,72.8855438
4265,639039.378307,4767407.63378,183358,14.6019,12.4685831
4266,639169.773756,4767593.3447,17117,1.36313,11.5101709
4267,645503.897598,4767320.73037,21978,1.75025,97.7992706
4268,636499.295186,4767418.89344,23690,1.88658,1.3270298
4269,647833.68244,4767249.33904,47296,3.76648,86.5279999
4270,648009.666166,4767151.17597,32428,2.58245,52.2499352
4271,646609.895571,4767151.17597,19987,1.59169,89.3415298
4272,646867.848584,4767198.52247,23597,1.87918,96.9193878
4273,639625.819567,4767164.15027,203281,16.1885,12.2652855
4274,642300.656491,4767125.66625,12024,0.957547,63.448185
4275,642344.524757,4767154.48053,13438,1.07015,72.440155
4276,647884.104123,4767105.12856,80804,6.43493,71.4103241
4277,644111.894805,4767183.79918,28777,2.29169,89.6707001
4278,639838.119658,4767134.31492,13392,1.06649,58.6210022
4279,640011.055093,4767256.43321,20213,1.60969,39.118412
4280,639964.307264,4767017.31723,33646,2.67944,46.9259758
4281,639794.767465,4766972.69765,207795,16.548,14.0173769
4282,639954.529712,4767009.75128,633859,50.4782,14.0955715
4283,635874.713003,4767094.88123,15995,1.27378,0
4284,640955.850717,4767065.87152,10849,0.863974,24.3905354
4285,648129.313107,4766987.3531,12400,0.98749,0
4286,642582.125919,4766704.43148,27367,2.17941,69.8723831
4287,641513.499059,4766809.26127,18290,1.45655,76.8004532
4288,644511.934793,4766504.72092,40903,3.25736,92.6004944
4289,640548.579299,4766463.9137,672414,53.5485,15.7174129
4290,632141.377966,4766478.27733,13010,1.03607,0
4291,640788.052824,4766425.83361,16330,1.30046,45.5722733
4292,646267.864793,4766814.7468,16651,1.32602,86.0307312
4293,645309.231457,4766620.06271,20696,1.64815,96.0004501
4294,640819.801396,4766375.58455,676592,53.8813,15.7493505
4295,632446.800532,4766238.30828,17795,1.41713,0
4296,632482.496195,4766340.7097,15536,1.23723,1.5761172
4297,641118.474867,4766241.12444,695074,55.3531,16.6392155
4298,641381.741976,4766264.02228,32190,2.56349,52.5197868
4299,637623.548043,4766195.18554,10085,0.803132,1.7593663
4300,637649.457632,4766303.37921,42249,3.36455,100
4301,641077.346197,4766160.62131,71513,5.69503,49.5414314
4302,639630.648753,4766899.54073,425550,33.8892,14.0502491
4303,641232.966242,4766149.10311,27982,2.22838,47.5925636
4304,645190.862772,4766218.42704,14260,1.13561,98.7028122
4305,644288.836896,4766081.96945,15864,1.26335,99.1162796
4306,632897.436754,4765919.67558,38282,3.04864,0.6327703
4307,640261.487394,4765889.48528,9109,0.725407,0
4308,638127.362341,4765746.7589,55019,4.38151,6.1991267
4309,643227.224107,4765848.61745,46362,3.6921,74.4166031
4310,642919.794646,4765654.05442,36768,2.92807,68.1261978
4311,634159.579511,4765511.01405,35418,2.82056,0.0020679
4312,636466.956839,4765520.22865,10248,0.816113,0
4313,638540.580779,4765697.76005,401412,31.967,11.8995876
4314,642482.050238,4765549.51685,29098,2.31726,72.3168335
4315,637484.643199,4765052.98805,215224,17.1396,100
4316,637960.561963,4765760.26367,338969,26.9942,11.5249834
4317,637604.514796,4765039.07951,218091,17.368,9.4937582
4318,636382.247432,4765055.64722,15196,1.21015,0
4319,641882.283385,4765067.08746,15013,1.19558,67.9175873
4320,643991.842295,4765685.04499,27637,2.20091,100
4321,640365.263232,4765812.66454,57332,4.56571,49.6106796
4322,633304.034936,4764970.50962,47473,3.78057,0.5944107
4323,639897.131119,4764887.53999,21914,1.74515,40.3440514
4324,639874.257062,4764883.13859,25551,2.03479,43.5574341
4325,643728.497142,4765002.37919,16825,1.33988,64.9357605
4326,640656.803136,4765178.24327,17401,1.38575,28.9176407
4327,637280.471628,4765148.21374,206954,16.481,8.4441719
4328,637690.513851,4764998.78852,112619,8.96856,12.8521023
4329,641807.184831,4764925.08217,8892,0.708126,48.7841454
4330,636455.908435,4764807.51321,20350,1.6206,4.2867742
4331,634931.389277,4764784.04178,12277,0.977695,0
4332,635011.019498,4764694.04399,137647,10.9617,0
4333,635369.151839,4764870.88432,152553,12.1488,0.8391288
4334,639600.273463,4764857.72959,10563,0.841198,43.1674042
4335,636006.905101,4764590.01211,162605,12.9493,4.1289248
4336,636443.499873,4764754.70663,173905,13.8491,6.2427969
4337,636647.764816,4764592.21221,195677,15.583,6.2126684
4338,634946.423423,4764528.47115,50890,4.05269,0.0014476
4339,635052.583967,4764449.90769,84944,6.76462,1.4941834
4340,639562.468376,4764732.79477,14487,1.15369,42.2139931
4341,640603.25964,4764532.00237,10536,0.839048,12.2541809
4342,637694.063065,4764289.67836,19115,1.52225,0
4343,643574.923626,4764658.42267,11884,0.946398,72.4774094
4344,639929.619498,4764652.71054,18861,1.50202,30.7113056
4345,638043.856293,4763936.78263,11517,0.917171,12.9485226
4346,637520.970357,4764231.97836,86079,6.85501,2.5109513
4347,636628.85651,4763161.32779,15410,1.2272,0.0002348
4348,636672.757344,4763144.69889,52465,4.17812,0.5528665
4349,636856.719541,4762674.27585,45802,3.6475,0.6221897
4350,636661.256978,4762510.73971,28783,2.29217,0.9836295
4351,636860.881562,4762612.16012,16806,1.33837,0
4352,647692.664819,4764641.10793,60066,4.78343,75.4074936
4353,647946.029277,4764563.77807,65181,5.19077,69.7305756
4354,647499.308754,4764638.31895,51745,4.12078,77.9110794
4355,649218.410282,4764473.01091,12512,0.996409,99.7965546
4356,646717.681625,4764286.62748,19100,1.52105,68.7302856
4357,646841.076836,4764251.43596,28840,2.29671,84.9648666
4358,645693.30967,4764193.88632,8815,0.701994,100
4359,646775.702752,4764099.40064,25870,2.06019,83.8706818
4360,647948.207468,4763466.16378,10614,0.845259,97.7799149
4361,646562.790695,4763299.0894,15203,1.21071,95.2336884
4362,649653.019011,4763236.05606,13886,1.10583,99.6488419
4363,648047.557611,4763411.91266,9058,0.721345,98.815506
4364,646572.424738,4763092.66349,12109,0.964316,97.6173553
4365,642269.354734,4753671.60104,73599,5.86115,0
4366,642107.728894,4753735.59867,68295,5.43876,0
4367,643393.999247,4753561.97731,85607,6.81742,0
4368,641579.173733,4753553.55441,56506,4.49993,0
4369,641317.686705,4753457.68396,45612,3.63237,0
4370,641217.30031,4753406.636,30825,2.45479,0
4371,640770.136867,4753316.42919,25452,2.0269,0
4372,644151.245321,4753381.57378,96711,7.7017,0
4373,640157.063847,4753096.00847,13941,1.11021,0
4374,640695.674668,4753256.63895,21185,1.68709,0
4375,644594.631224,4752985.65011,103397,8.23415,0
4376,644947.673049,4753070.77034,138130,11.0002,0
4377,644234.939469,4752739.05183,10757,0.856647,0
4378,644584.318185,4752909.5983,32595,2.59574,0
4379,645189.738372,4752605.45186,149142,11.8771,0
4380,645218.779642,4752395.23075,157173,12.5167,0.8291392
4381,644208.521653,4752608.47316,19698,1.56868,0
4382,645190.152399,4752108.17896,160888,12.8125,0.937833
4383,645312.90027,4751751.68954,166514,13.2606,0.9050938
4384,645368.30267,4751739.57325,18425,1.4673,3.2667387
4385,644000.294034,4751581.92032,29843,2.37659,0
4386,645442.250614,4751394.89303,186137,14.8233,1.1304908
4387,645776.428976,4751314.00891,256269,20.4083,1.5912846
4388,645379.363131,4751395.15753,68164,5.42833,1.7468073
4389,644701.568444,4751239.83397,60831,4.84435,0
4390,644069.138372,4751284.45355,24881,1.98143,0
4391,645943.320788,4751059.55064,261748,20.8446,1.9062446
4392,649205.914542,4750841.94924,9045,0.72031,25.7348957
4393,647852.489907,4750679.24037,9063,0.721744,13.3224106
4394,645558.171487,4750400.98587,17705,1.40996,18.3891487
4395,645603.676722,4750371.18993,272107,21.6696,4.4015002
4396,647483.598779,4750342.90176,9900,0.788399,1.142487
4397,647569.043587,4750263.33279,14826,1.18069,8.2023029
4398,646345.529476,4750195.73581,291564,23.2191,5.4443288
4399,646574.251751,4750195.73581,304306,24.2338,6.8407354
4400,646407.57198,4750186.2389,12543,0.998878,38.0648346
4401,646663.49091,4750123.45209,312143,24.8579,7.9044971
4402,649346.017011,4750069.03427,19884,1.58349,11.8188467
4403,646085.40815,4750151.11623,9197,0.732415,14.2958536
4404,647527.20545,4749849.72891,26771,2.13194,5.5639038
4405,649129.690511,4749530.28617,28115,2.23897,13.0412302
4406,646571.145705,4749437.20296,321377,25.5933,9.0766516
4407,646474.813907,4749411.19597,62193,4.95282,47.9411163
4408,648463.530102,4749400.02127,12863,1.02436,25.8869648
4409,649061.551424,4749282.33546,31618,2.51794,12.0062027
4410,644251.13378,4749350.75288,25265,2.01201,0.1015425
4411,648513.990863,4749338.04036,42942,3.41974,19.7721157
4412,643953.071001,4749197.37343,20317,1.61797,0
4413,645316.278306,4749159.96603,38471,3.06369,24.010107
4414,650836.437634,4749094.27727,9837,0.783382,35.3665047
4415,646124.855035,4749283.49807,56393,4.49093,42.5786934
4416,645367.45825,4749037.15754,9904,0.788718,69.968399
4417,646816.022775,4748700.17697,390029,31.0605,16.7175903
4418,646952.335285,4748745.30898,40134,3.19612,100
4419,647296.196546,4748413.75965,432945,34.4781,16.8969116
4420,650847.915063,4748400.17174,23857,1.89988,27.549284
4421,646560.284873,4748352.63579,24916,1.98422,40.1398659
4422,646855.552885,4748250.32215,29282,2.33191,48.6147499
4423,646926.036258,4748241.39823,441356,35.1479,17.6804714
4424,646080.920497,4748236.12453,11808,0.940345,34.6066399
4425,648392.889487,4748046.9695,70594,5.62184,37.0804138
4426,647139.795787,4747909.33071,473994,37.7471,19.8026123
4427,646136.087482,4748146.20689,9505,0.756943,34.2579155
4428,648508.610471,4747617.96275,78742,6.27072,43.157402
4429,650509.3768,4747522.1672,12699,1.0113,23.5316601
4430,647609.122044,4747443.24709,482273,38.4064,20.7709179
4431,650946.616306,4747424.80772,37285,2.96924,51.6556549
4432,650838.084718,4747339.1763,20127,1.60284,47.5027809
4433,650928.092296,4747039.87424,60352,4.80621,52.1975479
4434,647544.727186,4747053.10495,491114,39.1105,21.6464329
4435,647501.72188,4746883.52158,17740,1.41275,81.7128296
4436,644591.157897,4746708.66898,9815,0.78163,0
4437,648494.707285,4746613.90615,93111,7.41501,51.5152283
4438,648447.381693,4746545.4458,516931,41.1665,24.76054
4439,648410.586883,4746374.43885,101708,8.09965,50.6025352
4440,645506.578108,4746510.15855,23216,1.84884,25.7627106
4441,652289.183396,4746395.54177,11262,0.896864,44.0355263
4442,646278.687212,4746232.96839,32279,2.57058,35.496254
4443,651112.188273,4746194.10873,74153,5.90527,50.7873802
4444,652114.038225,4746176.75499,18596,1.48092,66.4399948
4445,652219.330467,4746024.33658,15912,1.26717,58.14217
